ano_concessao_bolsa,tipo_bolsa,modalidade_ensino_bolsa,nome_curso_bolsa,turno,sexo_beneficiario,raca_beneficiario,municipio_beneficiario,instituicao_ensino,cpf
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO DON DOMÊNICO,
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Preta,GUARUJA,CENTRO UNIVERSITÁRIO DON DOMÊNICO,
2017,Integral,EAD,Gestão De Recursos Humanos,EAD,Feminino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,EAD,Gestão De Recursos Humanos,EAD,Feminino,Parda,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,EAD,Segurança Pública,EAD,Feminino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Administração,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia De Produção,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Elétrica,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Elétrica - Eletrônica (Ênfase Em Telecomunicações E Em Telemática),Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Elétrica Com Habilitação Em Eletrônica,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Industrial Mecânica,Matutino,Masculino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Administração,Noturno,Masculino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Administração,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Administração,Noturno,Masculino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Direito,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Sistema De Informação,Noturno,Masculino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Parcial,Presencial,Direito,Noturno,Feminino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Parcial,Presencial,Direito,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Parcial,Presencial,Direito,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,EAD,Segurança No Trabalho,EAD,Masculino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,
2017,Integral,EAD,Sistemas Para Internet,EAD,Masculino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,
2017,Integral,EAD,Geografia,EAD,Feminino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,
2017,Integral,EAD,Processos Gerenciais,EAD,Feminino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Civil,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Eletrônica,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Integral,Presencial,Engenharia Mecânica,Matutino,Masculino,Branca,GUARUJA,UNIVERSIDADE SANTA CECÍLIA,
2017,Parcial,Presencial,Direito,Matutino,Feminino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO EURO-AMERICANO,
2017,Integral,Presencial,Administração,Noturno,Feminino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Administração,Noturno,Feminino,Preta,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Pedagogia,Noturno,Masculino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Pedagogia,Noturno,Feminino,Parda,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Integral,Presencial,Sistemas De Informação,Noturno,Masculino,Branca,GUARUJA,FACULDADE DO GUARUJÁ,
2017,Parcial,EAD,Matemática,EAD,Masculino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2017,Integral,EAD,Administração,EAD,Feminino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2017,Parcial,EAD,Ciência Política,EAD,Feminino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO INTERNACIONAL,
2017,Parcial,Presencial,Direito,Noturno,Feminino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia De Produção,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Mecânica,Matutino,Feminino,Amarela,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Mecânica,Noturno,Masculino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Química,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Fotografia,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Gestão De Recursos Humanos,Matutino,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Gestão De Recursos Humanos,Noturno,Feminino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Gestão Financeira,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Jornalismo,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Logística,Noturno,Masculino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Logística,Noturno,Feminino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Relações Públicas,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Publicidade E Propaganda,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Direito,Matutino,Feminino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia De Computação,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia De Produção,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Mecânica,Noturno,Masculino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Mecânica,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Mecânica,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Engenharia Química,Noturno,Feminino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Jornalismo,Matutino,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Logística,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Marketing,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Publicidade E Propaganda,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Masculino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comércio Exterior,Noturno,Feminino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Matutino,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social - Publicidade E Propaganda,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Matutino,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Jornalismo,Noturno,Masculino,Branca,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Comunicação Social Com Habilitação Em Relações Públicas,Noturno,Masculino,Parda,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Direito,Matutino,Feminino,Preta,GUARUJA,FACULDADE ESAMC SANTOS,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Preta,GUARUJA,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA,
2017,Parcial,Presencial,Administração,Noturno,Feminino,Branca,GUARUJA,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA,
2018,Integral,Presencial,Ciência Da Computação,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DO VALE DO ITAJAÍ,
2018,Integral,EAD,Pedagogia(Ead),EAD,Feminino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO CLARETIANO,
2018,Parcial,Presencial,Educação Física,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Fisioterapia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,EAD,Pedagogia,EAD,Feminino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO CLARETIANO,
2018,Integral,Presencial,Administração,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Administração,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Matutino,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Matutino,Feminino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Engenharia Civil,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Administração,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Administração,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Matutino,Feminino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Matutino,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Medicina,,Feminino,Parda,GUARUJA,UNIVERSIDADE ESTÁCIO DE SÁ,
2018,Integral,Presencial,Direito,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Noturno,Feminino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Direito,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educaçao Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Educação Física - Graduação,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Enfermagem,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Engenharia Civil,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Amarela,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Fisioterapia,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Matutino,Feminino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Direito,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Matutino,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educaçao Física,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Matutino,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Matutino,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Matutino,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Matutino,Masculino,Preta,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Educação Física - Graduação,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Enfermagem,Noturno,Feminino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia Civil,Noturno,Masculino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia De Produção,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Parcial,Presencial,Engenharia De Produção,Noturno,Masculino,Parda,GUARUJA,UNIVERSIDADE DE RIBEIRÃO PRETO,
2018,Integral,Presencial,Administração,Noturno,Masculino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Fonoaudiologia,Matutino,Masculino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Administração,Matutino,Feminino,Preta,GUARUJA,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Ciências Da Computação,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Comunicação Social - Jornalismo,Matutino,Masculino,Branca,GUARUJA,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Jornalismo,Matutino,Masculino,Branca,GUARUJA,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Pedagogia,Noturno,Feminino,Branca,GUARUJA,UNIVERSIDADE CATÓLICA DE SANTOS,
2018,Integral,Presencial,Administração,Noturno,Masculino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Enfermagem,Matutino,Feminino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Enfermagem,Matutino,Feminino,Branca,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
2018,Integral,Presencial,Fisioterapia,Matutino,Feminino,Parda,GUARUJA,CENTRO UNIVERSITÁRIO LUSÍADA,
