ANO,MES,MUNICIPIO,HOMICÍDIO DOLOSO (2),Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,HOMICÍDIO CULPOSO OUTROS,TENTATIVA DE HOMICÍDIO,LESÃO CORPORAL SEGUIDA DE MORTE,LESÃO CORPORAL DOLOSA,LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,LESÃO CORPORAL CULPOSA - OUTRAS,LATROCÍNIO,Nº DE VÍTIMAS EM LATROCÍNIO,TOTAL DE ESTUPRO (4),ROUBOS,ROUBO DE VEÍCULO,ROUBO A BANCO,ROUBO DE CARGA,FURTO - OUTROS,FURTO DE VEÍCULO,ROUBO - OUTROS,ESTUPRO,ESTUPRO DE VULNERÁVEL
2021,Maio,Santos,1,1,0.0,0.0,1,0,2,0.0,69,27,5,0,0,5,122,3,0,4,351,63,118,2,3.0
2021,Junho,Santos,1,1,0.0,0.0,2,0,0,0.0,46,30,2,0,0,4,172,10,0,2,401,68,170,1,3.0
2021,Julho,Santos,0,0,0.0,0.0,2,0,1,0.0,39,29,3,0,0,9,169,10,0,0,431,65,169,1,8.0
2021,Agosto,Santos,0,0,0.0,0.0,2,0,3,0.0,53,26,4,0,0,10,139,8,0,2,466,76,137,2,8.0
2021,Setembro,Santos,1,1,0.0,0.0,1,0,4,0.0,49,28,1,0,0,8,172,3,0,4,461,81,168,1,7.0
2021,Outubro,Santos,1,1,0.0,0.0,0,0,1,0.0,58,25,0,0,0,4,126,1,0,2,479,76,124,3,1.0
2021,Novembro,Santos,2,2,0.0,0.0,2,0,2,0.0,64,28,4,0,0,12,164,11,0,1,471,72,163,1,11.0
2021,Dezembro,Santos,3,3,0.0,0.0,0,0,4,0.0,58,26,6,0,0,4,145,1,0,2,440,66,143,1,3.0
2021,Janeiro,São Vicente,2,2,0.0,0.0,0,0,1,0.0,75,27,1,1,1,3,179,18,0,3,224,27,176,0,3.0
2021,Fevereiro,São Vicente,2,2,0.0,0.0,2,0,1,0.0,55,20,7,0,0,5,147,12,0,1,275,36,146,1,4.0
2021,Marco,São Vicente,3,3,0.0,0.0,1,1,1,0.0,49,19,1,0,0,5,148,21,0,0,247,34,148,2,3.0
2021,Abril,São Vicente,2,2,0.0,0.0,0,0,2,0.0,30,20,2,1,1,1,109,9,0,2,283,34,107,1,0.0
2021,Maio,São Vicente,4,4,0.0,0.0,1,0,0,0.0,70,24,0,0,0,4,119,16,0,2,307,41,117,0,4.0
2021,Junho,São Vicente,0,0,0.0,0.0,1,0,0,0.0,49,27,0,0,0,3,149,12,0,0,317,28,149,1,2.0
2021,Julho,São Vicente,2,2,0.0,0.0,2,0,1,0.0,60,23,1,0,0,5,153,25,0,0,298,42,153,0,5.0
2021,Agosto,São Vicente,3,3,0.0,0.0,2,0,0,0.0,47,32,1,0,0,4,186,20,0,2,396,58,184,0,4.0
2021,Setembro,São Vicente,1,2,0.0,0.0,0,0,2,0.0,57,36,3,0,0,4,174,14,0,2,452,49,172,1,3.0
2021,Outubro,São Vicente,5,5,0.0,0.0,2,1,0,0.0,49,25,1,0,0,9,137,8,0,6,339,41,131,0,9.0
2021,Novembro,São Vicente,0,0,0.0,0.0,1,0,4,0.0,57,31,1,1,1,6,158,19,0,3,367,44,155,1,5.0
2021,Dezembro,São Vicente,2,2,0.0,0.0,2,0,3,0.0,27,26,1,0,0,9,153,17,0,2,302,52,151,2,7.0
2022,Janeiro,Bertioga,0,0,0.0,0.0,1,0,0,0.0,38,7,0,0,0,2,29,0,0,0,124,5,29,0,2.0
2022,Fevereiro,Bertioga,2,2,0.0,0.0,0,0,1,0.0,20,7,0,0,0,1,25,2,0,0,109,4,25,0,1.0
2022,Marco,Bertioga,0,0,0.0,0.0,0,0,0,0.0,27,10,0,0,0,3,23,2,0,0,120,8,23,0,3.0
2022,Abril,Bertioga,0,0,0.0,0.0,0,0,1,0.0,23,9,0,0,0,1,20,3,0,0,96,10,20,0,1.0
2022,Maio,Bertioga,1,1,0.0,0.0,3,0,0,0.0,21,5,1,0,0,1,21,5,0,0,112,12,21,1,0.0
2022,Junho,Bertioga,0,0,0.0,0.0,1,0,0,0.0,26,9,0,0,0,0,26,1,0,0,127,2,26,0,0.0
2022,Julho,Bertioga,0,0,0.0,0.0,0,0,0,0.0,13,5,3,0,0,3,34,2,0,0,118,6,34,0,3.0
2022,Agosto,Bertioga,1,1,0.0,0.0,0,0,1,0.0,25,7,1,0,0,6,29,1,1,0,114,1,28,1,5.0
2022,Setembro,Bertioga,0,0,0.0,0.0,2,0,2,0.0,20,7,0,0,0,6,23,1,0,0,161,6,23,0,6.0
2022,Outubro,Bertioga,1,1,0.0,0.0,4,0,0,0.0,28,5,0,0,0,3,30,4,0,0,112,6,30,0,3.0
2022,Novembro,Bertioga,1,1,0.0,0.0,1,0,1,0.0,25,3,2,0,0,3,44,2,0,0,106,11,44,1,2.0
2022,Dezembro,Bertioga,1,1,0.0,0.0,2,0,0,0.0,29,8,6,0,0,2,49,3,0,1,120,9,48,1,1.0
2022,Janeiro,Cubatão,0,0,0.0,0.0,1,0,2,0.0,27,13,0,0,0,2,34,2,0,1,89,10,33,0,2.0
2022,Fevereiro,Cubatão,0,0,0.0,0.0,4,0,1,0.0,17,8,1,0,0,3,26,12,0,1,83,7,25,1,2.0
2022,Marco,Cubatão,2,2,0.0,0.0,1,0,0,0.0,28,13,2,0,0,4,27,4,0,7,145,9,20,0,4.0
2022,Abril,Cubatão,2,2,0.0,0.0,1,0,0,0.0,22,5,0,0,0,4,32,13,0,4,89,9,28,1,3.0
2022,Maio,Cubatão,0,0,0.0,0.0,0,0,2,0.0,23,11,1,0,0,2,24,7,0,8,88,3,16,0,2.0
2022,Junho,Cubatão,2,2,1.0,1.0,0,0,2,0.0,22,6,1,0,0,2,28,9,0,5,114,8,23,0,2.0
2022,Julho,Cubatão,1,1,0.0,0.0,0,0,3,0.0,24,8,2,0,0,0,18,10,0,1,101,9,17,0,0.0
2022,Agosto,Cubatão,5,5,1.0,1.0,1,0,2,0.0,14,11,5,0,0,0,32,8,0,3,147,7,29,0,0.0
2022,Setembro,Cubatão,0,0,0.0,0.0,0,0,2,0.0,28,11,1,0,0,3,28,9,0,6,129,9,22,0,3.0
2022,Outubro,Cubatão,1,1,0.0,0.0,1,0,0,0.0,29,8,3,0,0,2,41,6,0,4,121,12,37,1,1.0
2022,Novembro,Cubatão,2,2,0.0,0.0,0,0,2,0.0,29,12,4,0,0,1,46,19,0,3,82,12,43,0,1.0
2022,Dezembro,Cubatão,0,0,0.0,0.0,2,0,1,0.0,20,7,4,0,0,3,45,13,0,9,100,22,36,1,2.0
2022,Janeiro,Guarujá,3,3,0.0,0.0,1,0,6,0.0,72,19,1,2,2,5,238,6,0,0,320,15,238,1,4.0
2022,Fevereiro,Guarujá,2,2,0.0,0.0,2,0,4,0.0,60,11,7,0,0,7,152,1,0,0,274,6,152,1,6.0
2022,Marco,Guarujá,1,1,0.0,0.0,1,0,5,0.0,65,27,3,0,0,4,224,5,0,0,339,13,224,1,3.0
2022,Abril,Guarujá,2,2,0.0,0.0,0,0,2,0.0,68,25,4,0,0,5,230,6,0,1,315,13,229,1,4.0
2022,Maio,Guarujá,3,3,0.0,0.0,1,0,4,0.0,56,13,2,0,0,6,142,1,0,1,459,17,141,1,5.0
2022,Junho,Guarujá,2,2,0.0,0.0,1,0,3,0.0,53,18,8,0,0,3,120,2,0,1,360,33,119,1,2.0
2022,Julho,Guarujá,3,3,0.0,0.0,1,0,3,1.0,56,12,7,0,0,6,201,5,0,1,301,20,200,0,6.0
2022,Agosto,Guarujá,1,1,0.0,0.0,0,0,1,0.0,56,10,10,0,0,6,190,9,0,1,391,18,189,1,5.0
2022,Setembro,Guarujá,0,0,0.0,0.0,1,0,1,0.0,43,15,8,0,0,7,174,11,0,0,305,26,174,2,5.0
2022,Outubro,Guarujá,1,1,0.0,0.0,5,0,2,1.0,64,12,11,0,0,7,214,9,0,1,279,22,213,0,7.0
2022,Novembro,Guarujá,0,0,0.0,0.0,1,0,2,0.0,52,18,10,0,0,6,260,12,0,0,282,17,260,2,4.0
2022,Dezembro,Guarujá,4,4,0.0,0.0,2,0,3,0.0,58,23,10,1,1,15,282,14,0,3,437,24,279,6,9.0
2022,Janeiro,Itanhaém,1,1,0.0,0.0,2,0,1,0.0,37,12,1,0,0,5,91,26,0,2,240,25,89,0,5.0
2022,Fevereiro,Itanhaém,1,2,0.0,0.0,1,0,3,0.0,41,6,0,0,0,3,23,15,0,0,145,13,23,3,0.0
2022,Marco,Itanhaém,1,1,0.0,0.0,0,0,2,0.0,36,13,0,0,0,6,57,17,0,0,207,13,57,0,6.0
2022,Abril,Itanhaém,1,1,0.0,0.0,1,0,2,0.0,28,18,1,1,1,3,45,15,0,0,180,14,45,1,2.0
2022,Maio,Itanhaém,0,0,0.0,0.0,1,0,2,0.0,32,12,3,0,0,7,65,6,0,2,171,14,63,0,7.0
2022,Junho,Itanhaém,1,1,0.0,0.0,2,0,1,0.0,20,9,2,0,0,3,33,4,0,1,158,5,32,0,3.0
2022,Julho,Itanhaém,1,1,0.0,0.0,1,0,2,0.0,31,8,0,0,0,2,49,6,0,0,285,17,49,1,1.0
2022,Agosto,Itanhaém,1,1,0.0,0.0,2,0,0,0.0,31,10,0,0,0,10,36,18,0,3,319,12,33,1,9.0
2022,Setembro,Itanhaém,1,1,0.0,0.0,0,0,2,0.0,39,12,2,0,0,5,37,14,0,3,278,6,34,1,4.0
2022,Outubro,Itanhaém,3,3,0.0,0.0,2,0,0,0.0,28,16,0,0,0,5,46,5,0,0,269,14,46,0,5.0
2022,Novembro,Itanhaém,1,1,0.0,0.0,1,0,1,0.0,31,20,0,0,0,4,48,12,0,2,336,18,46,2,2.0
2022,Dezembro,Itanhaém,0,0,0.0,0.0,2,1,1,0.0,42,18,1,0,0,2,47,11,0,3,343,18,44,0,2.0
2022,Janeiro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,42,10,0,0,0,4,140,6,0,0,282,20,140,3,1.0
2022,Fevereiro,Mongaguá,0,0,0.0,0.0,2,0,0,0.0,29,6,0,0,0,5,40,2,0,0,94,11,40,3,2.0
2022,Marco,Mongaguá,1,1,0.0,0.0,0,0,1,0.0,34,4,1,0,0,7,36,7,0,1,127,7,35,2,5.0
2022,Abril,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,35,7,0,0,0,6,37,4,0,0,102,8,37,1,5.0
2022,Maio,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,16,10,0,0,0,1,45,3,0,1,122,11,44,0,1.0
2022,Junho,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,13,7,0,0,0,1,46,5,0,2,104,4,44,0,1.0
2022,Julho,Mongaguá,1,1,0.0,0.0,2,0,0,0.0,30,6,1,0,0,2,45,8,0,2,140,4,43,1,1.0
2022,Agosto,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,23,6,0,0,0,1,32,4,0,0,142,4,32,0,1.0
2022,Setembro,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,22,6,0,0,0,4,24,8,0,0,206,10,24,1,3.0
2022,Outubro,Mongaguá,1,1,0.0,0.0,1,0,0,0.0,21,7,2,0,0,3,31,9,0,0,217,8,31,0,3.0
2022,Novembro,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,22,8,0,0,0,1,31,6,0,6,320,13,25,0,1.0
2022,Dezembro,Mongaguá,0,0,0.0,0.0,0,0,1,0.0,26,13,0,0,0,4,46,6,0,2,308,14,44,1,3.0
2022,Janeiro,Peruíbe,3,3,0.0,0.0,3,0,2,0.0,31,8,0,0,0,5,66,6,0,0,206,16,66,0,5.0
2022,Fevereiro,Peruíbe,0,0,0.0,0.0,1,0,2,0.0,26,12,0,0,0,5,24,0,0,0,194,7,24,0,5.0
2022,Marco,Peruíbe,1,1,0.0,0.0,1,0,1,0.0,39,9,1,0,0,3,47,12,0,0,244,9,47,0,3.0
2022,Abril,Peruíbe,0,0,0.0,0.0,0,0,1,0.0,22,3,1,0,0,7,27,8,0,1,249,1,26,1,6.0
2022,Maio,Peruíbe,0,0,0.0,0.0,1,0,0,0.0,21,5,1,0,0,3,24,5,0,0,138,5,24,0,3.0
2022,Junho,Peruíbe,0,0,0.0,0.0,3,0,0,0.0,20,12,1,0,0,2,22,3,0,0,113,3,22,1,1.0
2022,Julho,Peruíbe,1,1,0.0,0.0,1,0,3,0.0,23,6,0,0,0,5,28,9,0,0,99,7,28,0,5.0
2022,Agosto,Peruíbe,2,2,0.0,0.0,2,0,0,0.0,27,9,0,0,0,7,34,9,0,0,158,4,34,0,7.0
2022,Setembro,Peruíbe,0,0,0.0,0.0,0,0,3,0.0,26,4,1,0,0,4,50,12,0,0,139,4,50,0,4.0
2022,Outubro,Peruíbe,3,3,0.0,0.0,1,0,2,0.0,17,7,0,0,0,3,27,8,0,0,112,8,27,0,3.0
2022,Novembro,Peruíbe,0,0,0.0,0.0,0,0,1,0.0,19,10,0,0,0,3,30,5,0,0,81,13,30,0,3.0
2022,Dezembro,Peruíbe,0,0,0.0,0.0,1,0,1,0.0,31,7,0,0,0,5,32,8,0,0,82,7,32,1,4.0
2022,Janeiro,Praia Grande,4,4,0.0,0.0,1,0,5,0.0,138,34,7,1,1,6,354,13,0,5,618,55,349,1,5.0
2022,Fevereiro,Praia Grande,2,2,0.0,0.0,1,0,4,0.0,120,23,5,0,0,14,272,11,0,4,454,33,268,2,12.0
2022,Marco,Praia Grande,3,3,0.0,0.0,5,0,8,0.0,118,49,3,0,0,7,267,9,0,5,536,34,262,0,7.0
2022,Abril,Praia Grande,3,3,0.0,0.0,4,0,3,0.0,89,31,7,0,0,12,211,8,0,4,437,50,207,4,8.0
2022,Maio,Praia Grande,3,3,0.0,0.0,1,0,5,0.0,110,43,2,0,0,11,170,5,0,3,400,89,167,2,9.0
2022,Junho,Praia Grande,0,0,0.0,0.0,3,0,0,0.0,73,35,7,0,0,6,182,15,0,5,543,42,177,2,4.0
2022,Julho,Praia Grande,6,6,0.0,0.0,0,1,4,0.0,92,42,2,0,0,9,178,12,0,3,491,56,175,3,6.0
2022,Agosto,Praia Grande,2,3,0.0,0.0,1,0,1,0.0,109,50,6,0,0,13,184,10,0,1,516,52,183,2,11.0
2022,Setembro,Praia Grande,0,0,0.0,0.0,4,0,3,0.0,89,37,4,0,0,15,210,14,0,3,579,46,207,4,11.0
2022,Outubro,Praia Grande,4,5,0.0,0.0,2,0,3,0.0,96,34,3,0,0,16,199,12,0,3,583,64,196,0,16.0
2022,Novembro,Praia Grande,0,0,0.0,0.0,0,0,1,0.0,85,49,7,0,0,10,200,4,0,7,645,54,193,1,9.0
2022,Dezembro,Praia Grande,0,0,0.0,0.0,1,0,4,0.0,104,47,5,0,0,9,224,15,0,8,506,52,216,7,2.0
2022,Janeiro,Santos,1,1,0.0,0.0,0,0,4,0.0,99,32,5,0,0,4,122,4,0,0,427,73,122,2,2.0
2022,Fevereiro,Santos,3,3,0.0,0.0,2,0,1,0.0,68,34,15,0,0,6,159,4,0,1,458,88,158,2,4.0
2022,Marco,Santos,0,0,0.0,0.0,1,0,3,0.0,103,43,6,0,0,5,248,11,0,2,487,82,246,2,3.0
2022,Abril,Santos,0,0,0.0,0.0,2,0,5,0.0,78,26,7,0,0,6,237,6,0,2,507,92,235,3,3.0
2022,Maio,Santos,1,1,0.0,0.0,1,0,4,0.0,71,39,11,1,1,9,190,4,0,0,482,78,190,3,6.0
2022,Junho,Santos,1,1,0.0,0.0,1,0,5,0.0,75,32,21,0,0,3,188,7,0,2,542,88,186,1,2.0
2022,Julho,Santos,4,5,0.0,0.0,1,0,1,0.0,53,35,17,0,0,9,206,9,0,0,464,91,206,6,3.0
2022,Agosto,Santos,3,3,0.0,0.0,4,0,5,0.0,74,33,17,0,0,5,237,14,0,5,464,107,232,2,3.0
2022,Setembro,Santos,3,3,0.0,0.0,1,0,6,0.0,76,24,13,0,0,5,190,7,0,10,475,100,180,1,4.0
2022,Outubro,Santos,1,1,0.0,0.0,3,1,3,0.0,84,27,15,0,0,7,181,12,0,1,509,81,180,2,5.0
2022,Novembro,Santos,0,0,0.0,0.0,3,1,3,0.0,97,26,16,0,0,8,179,11,0,3,466,83,176,3,5.0
2022,Dezembro,Santos,2,2,0.0,0.0,1,0,9,0.0,95,27,23,0,0,4,266,12,0,3,420,102,263,0,4.0
2022,Janeiro,São Vicente,4,5,0.0,0.0,0,0,2,0.0,64,30,2,0,0,2,198,20,0,0,306,41,198,1,1.0
2022,Fevereiro,São Vicente,1,1,0.0,0.0,3,0,1,0.0,87,27,2,0,0,6,173,13,0,0,307,39,173,2,4.0
2022,Marco,São Vicente,1,1,0.0,0.0,2,0,1,0.0,72,33,6,0,0,5,207,14,0,0,396,39,207,1,4.0
2022,Abril,São Vicente,2,2,0.0,0.0,1,0,3,0.0,50,22,1,0,0,2,196,20,0,1,285,55,195,1,1.0
2022,Maio,São Vicente,2,2,0.0,0.0,2,0,4,0.0,70,19,5,0,0,4,154,17,0,0,323,67,154,1,3.0
2022,Junho,São Vicente,1,1,0.0,0.0,1,0,1,0.0,58,21,9,0,0,6,177,16,0,0,367,81,177,3,3.0
2022,Julho,São Vicente,1,1,0.0,0.0,2,0,1,0.0,67,21,10,0,0,5,197,21,0,2,320,61,195,2,3.0
2022,Agosto,São Vicente,0,0,0.0,0.0,1,0,1,0.0,70,26,9,0,0,2,201,30,0,0,340,84,201,1,1.0
2022,Setembro,São Vicente,4,4,0.0,0.0,3,0,4,0.0,49,19,11,0,0,7,180,29,0,0,343,58,180,4,3.0
2022,Outubro,São Vicente,3,3,0.0,0.0,4,0,3,0.0,48,23,11,0,0,3,168,31,0,0,388,79,168,1,2.0
2022,Novembro,São Vicente,0,0,0.0,0.0,1,0,3,0.0,57,20,12,0,0,6,213,25,0,1,310,73,212,0,6.0
2022,Dezembro,São Vicente,5,5,0.0,0.0,1,0,3,0.0,59,16,13,1,1,5,202,35,0,7,305,68,195,2,3.0
2023,Janeiro,Bertioga,0,0,0.0,0.0,2,0,2,0.0,39,7,4,0,0,4,48,4,0,0,183,13,48,0,4.0
2023,Fevereiro,Bertioga,0,0,0.0,0.0,1,0,0,0.0,29,3,6,0,0,5,37,1,0,0,143,3,37,1,4.0
2023,Marco,Bertioga,1,1,0.0,0.0,1,0,0,0.0,31,2,2,0,0,4,44,4,0,1,99,5,43,1,3.0
2023,Abril,Bertioga,1,1,0.0,0.0,2,0,0,0.0,20,6,1,0,0,4,34,5,0,0,97,3,34,1,3.0
2023,Maio,Bertioga,0,0,0.0,0.0,3,0,1,0.0,26,5,2,0,0,2,13,1,0,0,184,6,13,0,2.0
2023,Junho,Bertioga,1,1,0.0,0.0,1,0,1,0.0,13,3,2,0,0,4,29,1,0,0,148,8,29,1,3.0
2023,Julho,Bertioga,0,0,0.0,0.0,2,0,0,0.0,17,5,1,0,0,1,26,1,0,0,110,3,26,0,1.0
2023,Agosto,Bertioga,0,0,0.0,0.0,2,0,1,0.0,33,6,2,0,0,4,24,0,0,0,164,3,24,1,3.0
2023,Setembro,Bertioga,1,1,0.0,0.0,1,0,0,0.0,30,4,2,0,0,3,33,4,0,1,196,6,32,1,2.0
2023,Outubro,Bertioga,0,0,0.0,0.0,3,0,1,0.0,22,6,0,0,0,1,29,4,0,0,130,7,29,0,1.0
2023,Novembro,Bertioga,0,0,0.0,0.0,3,0,1,0.0,31,9,3,0,0,1,22,0,0,1,152,9,21,1,0.0
2023,Dezembro,Bertioga,0,0,0.0,0.0,0,0,0,0.0,41,4,4,0,0,4,33,3,0,0,129,18,33,0,4.0
2023,Janeiro,Cubatão,3,3,0.0,0.0,3,0,2,0.0,25,9,1,0,0,3,39,6,0,3,110,9,36,2,1.0
2023,Fevereiro,Cubatão,0,0,0.0,0.0,0,0,6,0.0,17,6,2,0,0,1,19,13,0,2,89,9,17,1,0.0
2023,Marco,Cubatão,0,0,0.0,0.0,1,0,2,0.0,21,4,5,0,0,1,54,15,0,8,149,7,46,0,1.0
2023,Abril,Cubatão,1,1,0.0,0.0,3,0,1,0.0,28,8,5,0,0,8,53,15,0,5,136,8,48,5,3.0
2023,Maio,Cubatão,0,0,0.0,0.0,3,0,2,0.0,18,14,4,0,0,1,35,11,0,3,139,9,32,0,1.0
2023,Junho,Cubatão,2,3,0.0,0.0,4,0,1,0.0,20,8,8,0,0,7,21,18,0,0,127,9,21,0,7.0
2023,Julho,Cubatão,0,0,0.0,0.0,2,0,1,0.0,13,7,4,0,0,2,40,24,0,5,95,11,35,1,1.0
2023,Agosto,Cubatão,0,0,0.0,0.0,2,0,3,0.0,22,10,2,0,0,2,48,23,0,5,115,6,43,0,2.0
2023,Setembro,Cubatão,0,0,0.0,0.0,2,0,1,0.0,26,10,2,0,0,2,40,40,0,3,125,19,37,0,2.0
2023,Outubro,Cubatão,1,1,0.0,0.0,1,0,0,0.0,24,8,4,0,0,2,48,13,0,3,112,12,45,2,0.0
2023,Novembro,Cubatão,0,0,0.0,0.0,1,0,0,0.0,25,7,1,0,0,1,33,25,0,7,91,26,26,0,1.0
2023,Dezembro,Cubatão,0,0,0.0,0.0,5,0,1,0.0,29,10,0,0,0,2,41,17,0,10,88,13,31,0,2.0
2023,Janeiro,Guarujá,0,0,0.0,0.0,3,0,4,0.0,65,22,17,0,0,10,357,5,0,7,481,27,350,3,7.0
2023,Fevereiro,Guarujá,2,2,0.0,0.0,0,0,1,0.0,69,29,9,0,0,5,233,9,0,9,360,22,224,0,5.0
2023,Marco,Guarujá,1,1,0.0,0.0,4,0,4,0.0,64,25,13,0,0,10,361,7,0,17,472,28,344,3,7.0
2023,Abril,Guarujá,4,4,0.0,0.0,1,0,7,0.0,60,21,15,0,0,6,319,9,1,15,312,29,303,1,5.0
2023,Maio,Guarujá,2,3,0.0,0.0,2,0,7,0.0,55,15,14,0,0,11,241,10,0,8,339,18,233,6,5.0
2023,Junho,Guarujá,1,1,0.0,0.0,0,0,2,0.0,51,11,16,0,0,3,181,4,0,10,261,18,171,1,2.0
2023,Julho,Guarujá,2,3,0.0,0.0,2,0,8,0.0,55,18,14,0,0,1,200,6,0,7,319,18,193,1,0.0
2023,Agosto,Guarujá,1,1,0.0,0.0,2,0,4,0.0,62,13,19,0,0,7,130,2,0,3,439,14,127,1,6.0
2023,Setembro,Guarujá,1,1,0.0,0.0,2,0,5,0.0,77,21,12,0,0,12,221,8,0,4,405,17,217,2,10.0
2023,Outubro,Guarujá,0,0,0.0,0.0,0,0,1,0.0,44,17,11,0,0,9,250,6,0,2,328,21,248,1,8.0
2023,Novembro,Guarujá,4,4,0.0,0.0,0,0,3,0.0,71,22,12,0,0,9,307,12,0,4,326,23,303,4,5.0
2023,Dezembro,Guarujá,5,5,0.0,0.0,2,0,4,0.0,82,29,7,0,0,7,247,9,0,6,370,32,241,0,7.0
2023,Janeiro,Itanhaém,2,2,0.0,0.0,4,0,2,0.0,51,21,3,0,0,0,58,7,0,1,405,28,57,0,0.0
2023,Fevereiro,Itanhaém,1,1,0.0,0.0,3,0,1,0.0,41,15,1,0,0,6,40,5,0,3,238,21,37,2,4.0
2023,Marco,Itanhaém,1,1,0.0,0.0,1,0,0,0.0,42,15,1,0,0,5,58,15,0,0,223,14,58,1,4.0
2023,Abril,Itanhaém,0,0,0.0,0.0,0,0,0,0.0,51,11,1,0,0,9,56,11,0,0,198,16,56,1,8.0
2023,Maio,Itanhaém,0,0,0.0,0.0,1,0,1,0.0,33,18,0,0,0,4,44,4,0,0,184,23,44,1,3.0
2023,Junho,Itanhaém,3,4,0.0,0.0,3,0,2,0.0,36,12,3,0,0,4,41,4,0,0,185,25,41,2,2.0
2023,Julho,Itanhaém,0,0,0.0,0.0,1,0,1,0.0,37,17,1,0,0,7,37,6,0,0,144,17,37,2,5.0
2023,Agosto,Itanhaém,1,1,0.0,0.0,1,0,0,0.0,43,18,1,0,0,9,33,10,0,1,164,23,32,3,6.0
2023,Setembro,Itanhaém,0,0,0.0,0.0,2,0,1,0.0,50,11,2,0,0,1,50,10,0,4,165,20,46,1,0.0
2023,Outubro,Itanhaém,0,0,0.0,0.0,3,0,2,0.0,44,10,0,0,0,4,39,10,0,0,161,24,39,0,4.0
2023,Novembro,Itanhaém,0,0,0.0,0.0,3,0,0,0.0,49,10,0,0,0,3,45,11,0,1,201,19,44,0,3.0
2023,Dezembro,Itanhaém,1,1,0.0,0.0,0,0,2,0.0,43,13,1,0,0,8,37,5,0,1,248,37,36,1,7.0
2023,Janeiro,Mongaguá,0,0,0.0,0.0,0,0,4,0.0,41,11,0,0,0,6,181,15,0,1,401,15,180,1,5.0
2023,Fevereiro,Mongaguá,2,2,0.0,0.0,0,0,0,0.0,30,6,0,0,0,0,36,3,0,0,217,15,36,0,0.0
2023,Marco,Mongaguá,0,0,0.0,0.0,3,0,0,0.0,26,14,0,0,0,2,48,4,0,0,174,14,48,1,1.0
2023,Abril,Mongaguá,0,0,0.0,0.0,0,0,2,0.0,21,3,0,0,0,3,29,4,0,3,149,13,26,0,3.0
2023,Maio,Mongaguá,1,1,0.0,0.0,1,0,0,0.0,20,6,1,0,0,6,31,5,0,1,137,10,30,0,6.0
2023,Junho,Mongaguá,1,1,0.0,0.0,0,0,1,0.0,29,7,0,0,0,1,37,4,0,4,112,12,33,0,1.0
2023,Julho,Mongaguá,0,0,0.0,0.0,1,0,1,0.0,17,11,0,0,0,1,28,2,0,1,107,11,27,1,0.0
2023,Agosto,Mongaguá,0,0,0.0,0.0,0,0,0,0.0,29,5,1,0,0,3,14,4,0,0,101,19,14,1,2.0
2023,Setembro,Mongaguá,1,1,0.0,0.0,0,0,1,0.0,26,5,0,0,0,5,25,6,0,3,122,17,22,2,3.0
2023,Outubro,Mongaguá,2,2,0.0,0.0,0,0,2,0.0,19,5,0,0,0,4,22,5,0,0,128,11,22,0,4.0
2023,Novembro,Mongaguá,0,0,0.0,0.0,1,0,0,0.0,26,19,1,0,0,3,26,6,0,0,129,17,26,0,3.0
2023,Dezembro,Mongaguá,0,0,0.0,0.0,1,0,2,0.0,34,12,0,0,0,5,38,6,0,3,154,16,35,1,4.0
2023,Janeiro,Peruíbe,0,0,0.0,0.0,1,0,2,0.0,31,10,0,0,0,5,59,6,0,0,133,18,59,2,3.0
2023,Fevereiro,Peruíbe,0,0,0.0,0.0,2,0,0,0.0,33,9,1,0,0,6,31,10,0,1,103,4,30,1,5.0
2023,Marco,Peruíbe,2,4,0.0,0.0,1,0,2,0.0,35,14,0,0,0,5,30,5,0,0,127,6,30,1,4.0
2023,Abril,Peruíbe,0,0,0.0,0.0,2,0,0,0.0,24,9,0,0,0,4,29,4,0,0,126,4,29,2,2.0
2023,Maio,Peruíbe,0,0,0.0,0.0,0,0,2,0.0,26,9,0,0,0,3,36,10,0,0,100,4,36,0,3.0
2023,Junho,Peruíbe,0,0,0.0,0.0,0,0,1,0.0,32,12,1,0,0,3,21,7,0,0,116,6,21,2,1.0
2023,Julho,Peruíbe,1,1,0.0,0.0,0,0,0,0.0,16,7,1,0,0,2,21,7,0,0,174,3,21,1,1.0
2023,Agosto,Peruíbe,1,1,0.0,0.0,0,0,1,0.0,24,4,0,0,0,1,25,13,0,0,135,4,25,1,0.0
2023,Setembro,Peruíbe,0,0,0.0,0.0,2,0,2,0.0,35,8,2,0,0,2,33,6,0,0,159,8,33,0,2.0
2023,Outubro,Peruíbe,1,1,0.0,0.0,0,0,3,0.0,28,11,0,0,0,4,14,5,0,1,146,5,13,1,3.0
